Sample;X(ms) [20.02.2026 02:00:21 036 UTC];"l1_ruido[%MD168]";"l2_ruido[%MD172]";"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
53;1771552820410,882959;0,0971750020980835;0,0971750020980835;10;0;0
54;1771552820473,453059;-0,0993491038680077;-0,0993491038680077;10;0;0
55;1771552820535,939459;0,039976455271244;0,039976455271244;10;0;0
56;1771552820598,800159;0,0524664521217346;0,0524664521217346;10;5,78747594011213E-14;4,76142129196555E-13
57;1771552820661,207259;-0,0995045378804207;-0,0995045378804207;10;1,17200429916586E-10;9,64271551495699E-10
58;1771552820725,055659;-0,0171330962330103;-0,0171329025179148;10;2,66774584645191E-08;2,19434397763507E-07
59;1771552820786,193059;0,0754169523715973;0,0754186436533928;10;2,33813736372213E-07;1,92294623957423E-06
60;1771552820848,537459;-0,0834380984306335;-0,0833803787827492;10;7,98213386588031E-06;6,56993215670809E-05
61;1771552820911,420459;0,0222234111279249;0,0230510160326958;10;0,000113734138722066;0,000941339007113129
62;1771552820973,974159;-0,0984294340014458;-0,0926223769783974;10;0,00078249053331092;0,00658954819664359
63;1771552821036,394259;0,00537122692912817;0,0270378030836582;10;0,0027797119691968;0,0244462881237268
64;1771552821099,352759;-0,0594898909330368;-0,0148856267333031;10;0,00508064683526754;0,0496849119663239
65;1771552821161,753459;-0,0785270184278488;-0,0267762653529644;10;0,0042842086404562;0,0560349635779858
66;1771552821224,681959;0,0647949352860451;0,104617208242416;10;0,00136393017601222;0,0411862097680569
67;1771552821287,125659;-0,0549641959369183;-0,0185428038239479;10;0,00100108911283314;0,0374224819242954
68;1771552821349,789159;0,0584169328212738;0,10202044993639;10;0,00288506271317601;0,0464885793626308
69;1771552821413,364859;0,081672839820385;0,136339113116264;10;0,00401025218889117;0,0586765222251415
70;1771552821475,136859;0,00967894867062569;0,0773678049445152;10;0,00499902991577983;0,0726878866553307
71;1771552821537,639259;-0,00867234263569117;0,0731023624539375;10;0,0076184244826436;0,0893931314349174
72;1771552821599,987259;-0,0803736969828606;-0,00411046296358109;10;0,00703918421640992;0,083302415907383
73;1771552821663,244359;-0,0128495572134852;0,0543914474546909;10;0,00470742676407099;0,0719484314322472
74;1771552821725,401759;-0,0669912919402122;0,00264856964349747;10;0,00469454098492861;0,074334405362606
75;1771552821788,479959;0,0889653265476227;0,166840195655823;10;0,0056544472463429;0,0835293233394623
76;1771552821850,395959;0,0438400879502296;0,122963398694992;10;0,00497549725696445;0,0840988084673882
77;1771552821912,855259;0,0423981957137585;0,122671909630299;10;0,00487242406234145;0,0851461365818977
78;1771552821975,870559;-0,012023183517158;0,0686970129609108;10;0,00670852977782488;0,0874287262558937
79;1771552822038,967159;-0,0112371509894729;0,0738580226898193;10;0,0080189174041152;0,0931140929460526
80;1771552822101,105559;-0,0100289424881339;0,0787334889173508;10;0,00736949872225523;0,0961319282650948
81;1771552822163,580159;-0,0458278469741344;0,0448979735374451;10;0,00806861743330956;0,0987944379448891
82;1771552822226,318959;0,0700274556875229;0,163166791200638;10;0,00876700785011053;0,101906336843967
83;1771552822288,598459;0,0621619112789631;0,160264074802399;10;0,00831418018788099;0,106416337192059
84;1771552822350,940459;-0,0609890036284924;0,0457406565546989;10;0,00721070682629943;0,113940365612507
85;1771552822413,493859;0,085812970995903;0,198508411645889;10;0,00787618011236191;0,120571628212929
86;1771552822476,568559;-0,0237706750631332;0,0930374711751938;10;0,00973382871598005;0,126541972160339
87;1771552822542,422459;0,0416444912552834;0,16788487136364;10;0,0117827886715531;0,138023167848587
88;1771552822601,580859;-0,0395957604050636;0,0918847471475601;10;0,0117030022665858;0,143183514475822
89;1771552822665,059859;0,0561870187520981;0,188449710607529;10;0,00947752874344587;0,141740217804909
90;1771552822727,324559;-0,0220786854624748;0,110444076359272;10;0,00805542152374983;0,140578180551529
91;1771552822789,547759;-0,0466111823916435;0,0880949646234512;10;0,00714757665991783;0,141853719949722
92;1771552822851,804059;0,0446805097162724;0,181121557950974;10;0,00950349029153585;0,145944535732269
93;1771552822916,336559;-0,0802304223179817;0,0664265379309654;10;0,0118145616725087;0,158471524715424
94;1771552822977,853859;-0,00818049069494009;0,147401615977287;10;0,0131234666332603;0,168705567717552
95;1771552823040,381959;-0,0547939017415047;0,0944860354065895;10;0,0135205676779151;0,162800505757332
96;1771552823102,028159;-0,070712223649025;0,0781335160136223;10;0,0128352558240294;0,161680996417999
97;1771552823164,298559;-0,0639170631766319;0,0883080661296844;10;0,0118781272321939;0,164103254675865
98;1771552823227,669559;0,0674806982278824;0,224044278264046;10;0,0119750369340181;0,168538615107536
99;1771552823289,893659;0,0723353922367096;0,23128405213356;10;0,0119284922257066;0,170877143740654
100;1771552823352,157459;-0,0781659185886383;0,0871592983603477;10;0,0123003497719765;0,177625566720963
101;1771552823414,629459;0,0866760164499283;0,256009042263031;10;0,0146605288609862;0,183993548154831
102;1771552823477,487659;0,115542098879814;0,281478136777878;10;0,0155475661158562;0,181483596563339
103;1771552823546,036459;0,0155537305399776;0,188442304730415;10;0,0158790647983551;0,188767641782761
104;1771552823602,902859;0,0786622315645218;0,257461726665497;10;0,017684256657958;0,196483761072159
105;1771552823664,979559;0,0930407270789146;0,275423288345337;10;0,0175618175417185;0,199944391846657
106;1771552823728,951159;0,0832104459404945;0,273609071969986;10;0,0142502170056105;0,204648837447166
107;1771552823791,342359;0,112729080021381;0,304975956678391;10;0,0133362552151084;0,205583125352859
108;1771552823853,102559;0,112132169306278;0,308048576116562;10;0,0156054040417075;0,211521804332733
109;1771552823915,365159;0,0035489285364747;0,204991355538368;10;0,0171855837106705;0,218628004193306
110;1771552823978,160459;0,0354766882956028;0,236409828066826;10;0,0193272978067398;0,220260441303253
111;1771552824040,631059;-0,0574547946453094;0,145661115646362;10;0,0221049096435308;0,225220814347267
112;1771552824103,266859;0,0123357344418764;0,221753105521202;10;0,018632160499692;0,228049531579018
113;1771552824165,548959;0,00357004534453154;0,216121733188629;10;0,0153906298801303;0,227942317724228
114;1771552824228,649059;-0,0567938089370728;0,156865179538727;10;0,0192736014723778;0,232932582497597
115;1771552824291,814959;-0,0687879174947739;0,146222770214081;10;0,0215222574770451;0,236532941460609
116;1771552824353,116459;0,0307462848722935;0,248616755008698;10;0,0212662853300571;0,239136755466461
117;1771552824415,626459;0,0880892276763916;0,312323302030563;10;0,0223552025854588;0,246589288115501
118;1771552824478,937259;-0,0720796436071396;0,153766989707947;10;0,0230134706944227;0,248860105872154
119;1771552824540,896859;0,119405575096607;0,34790712594986;10;0,0208338443189859;0,249335393309593
