Sample;X(ms) [18.02.2026 22:21:59 040 UTC];"l1[%MD44]";"l2[%MD40]";"AO_u[%QD0]"
101;1771453321917,172583;0,00654336391016841;0,0926973074674606;4,5192551612854
102;1771453321980,372483;0,00701001146808267;0,0934099853038788;4,51924800872803
103;1771453322042,314383;0,00734444288536906;0,0959129706025124;4,5192403793335
104;1771453322104,774583;0,00794409960508347;0,0957385748624802;4,51923274993896
105;1771453322168,799483;0,00858248770236969;0,0965047255158424;4,51922559738159
106;1771453322231,313583;0,00906897056847811;0,0986819490790367;4,51921892166138
107;1771453322292,946783;0,00943962670862675;0,100076869130135;4,51921129226685
108;1771453322355,903083;0,0095278350636363;0,103998921811581;4,51920413970947
109;1771453322418,039183;0,00955158285796642;0,104338720440865;4,51919651031494
110;1771453322482,797983;0,00966307520866394;0,104264922440052;4,51918888092041
111;1771453322544,166983;0,0101096611469984;0,104704417288303;4,5191822052002
112;1771453322605,449883;0,0110142724588513;0,105718247592449;4,51917505264282
113;1771453322668,154683;0,0117836585268378;0,108481600880623;4,51916837692261
114;1771453322730,804983;0,0119890701025724;0,111288286745548;4,51916122436523
115;1771453322792,899283;0,0114810047671199;0,112569354474545;4,5191535949707
116;1771453322855,693783;0,0112683326005936;0,113914422690868;4,51914644241333
117;1771453322918,954283;0,0117905931547284;0,11535406857729;4,51913928985596
118;1771453322981,644283;0,0122936442494392;0,116110138595104;4,51913166046143
119;1771453323043,370383;0,013245920650661;0,118320040404797;4,51912450790405
120;1771453323106,186283;0,0136416582390666;0,120096184313297;4,51911735534668
121;1771453323168,768383;0,0137411449104548;0,121353603899479;4,51911020278931
122;1771453323240,002383;0,0136995622888207;0,122889414429665;4,51910257339478
123;1771453323293,068383;0,0143009750172496;0,124006666243076;4,5190954208374
124;1771453323356,431883;0,015065903775394;0,125827491283417;4,51908826828003
125;1771453323418,807383;0,0155764380469918;0,127050906419754;4,5190806388855
126;1771453323481,379483;0,0159184522926807;0,128260642290115;4,51907348632813
127;1771453323543,457683;0,0160592831671238;0,129043713212013;4,51906633377075
128;1771453323606,507683;0,01654252409935;0,130180209875107;4,51905918121338
129;1771453323669,005083;0,0170110110193491;0,131610095500946;4,51905202865601
130;1771453323731,782483;0,0173191279172897;0,133117988705635;4,51904487609863
131;1771453323793,799583;0,0177903845906258;0,135168820619583;4,51903820037842
132;1771453323856,784383;0,017874239012599;0,136283665895462;4,51903057098389
133;1771453323919,186383;0,0182789135724306;0,137867107987404;4,51902389526367
134;1771453323980,977083;0,0188500992953777;0,139174997806549;4,5190167427063
135;1771453324043,253983;0,018987936899066;0,139550060033798;4,51900959014893
136;1771453324106,931283;0,0195541139692068;0,141022354364395;4,51900243759155
137;1771453324168,780083;0,0200320743024349;0,142821028828621;4,51899576187134
138;1771453324230,881483;0,0201628394424915;0,144943609833717;4,51898860931396
139;1771453324293,379283;0,020274456590414;0,146290048956871;4,51898145675659
140;1771453324356,611483;0,0205784868448973;0,147408485412598;4,51897430419922
141;1771453324419,319483;0,0214648228138685;0,149143278598785;4,51896715164185
142;1771453324481,932983;0,02207594178617;0,150205180048943;4,51895999908447
143;1771453324544,899683;0,0226346738636494;0,151873275637627;4,5189528465271
144;1771453324606,347783;0,0227903947234154;0,15270471572876;4,51894569396973
145;1771453324668,958683;0,0228972565382719;0,153903931379318;4,51893901824951
146;1771453324731,119283;0,0231785587966442;0,155113473534584;4,51893186569214
147;1771453324794,533683;0,0238397028297186;0,156548246741295;4,51892518997192
148;1771453324856,456083;0,0244948454201221;0,157830953598022;4,51891803741455
149;1771453324919,085083;0,0249760746955872;0,159406080842018;4,51891136169434
150;1771453324982,189183;0,025316022336483;0,160734981298447;4,51890420913696
151;1771453325044,043783;0,025590505450964;0,162021324038506;4,51889705657959
152;1771453325107,004283;0,0260603036731482;0,163628309965134;4,51889038085938
153;1771453325169,591283;0,0263549797236919;0,164468795061111;4,518883228302
154;1771453325232,110883;0,0268038492649794;0,165943324565887;4,51887655258179
155;1771453325295,166983;0,0271674301475286;0,16716280579567;4,51886940002441
156;1771453325356,947283;0,0275556333363056;0,168643698096275;4,5188627243042
157;1771453325420,565083;0,0279971975833178;0,17007115483284;4,51885604858398
158;1771453325483,461683;0,0285384990274906;0,171357154846191;4,51884889602661
159;1771453325544,395583;0,0290124025195837;0,172840461134911;4,5188422203064
