Sample;X(ms) [24.02.2026 18:59:44 014 UTC];"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
5647;1771959932930,597243;5;1,7002364397049;1,47872745990753
5648;1771959932993,474743;5;1,700310587883;1,47873961925507
5649;1771959933056,578943;5;1,70038485527039;1,47875165939331
5650;1771959933118,610643;5;1,7004406452179;1,47876071929932
5651;1771959933180,856443;5;1,70049631595612;1,47876965999603
5652;1771959933244,176843;5;1,70057046413422;1,47878170013428
5653;1771959933307,550043;5;1,70064449310303;1,47879385948181
5654;1771959933369,466343;5;1,70071852207184;1,47880578041077
5655;1771959933430,892843;5;1,70079255104065;1,47881770133972
5656;1771959933494,722443;5;1,70086658000946;1,47882974147797
5657;1771959933556,901543;5;1,70094060897827;1,47884166240692
5658;1771959933619,922043;5;1,7010143995285;1,47885370254517
5659;1771959933681,843643;5;1,70103287696838;1,47885680198669
5660;1771959933744,475343;5;1,70110678672791;1,47886872291565
5661;1771959933806,911443;5;1,70119893550873;1,47888350486755
5662;1771959933870,228543;5;1,70127284526825;1,4788955450058
5663;1771959933931,661043;5;1,70134651660919;1,47890746593475
5664;1771959933995,846343;5;1,70142018795013;1,478919506073
5665;1771959934057,150443;5;1,70149385929108;1,47893130779266
5666;1771959934120,454543;5;1,70156753063202;1,47894322872162
5667;1771959934181,646443;5;1,7016042470932;1,47894906997681
5668;1771959934244,709143;5;1,70167768001556;1,47896099090576
5669;1771959934307,257743;5;1,70175111293793;1,47897279262543
5670;1771959934369,899743;5;1,70182466506958;1,47898471355438
5671;1771959934431,810743;5;1,70189821720123;1,47899651527405
5672;1771959934495,054843;5;1,70197141170502;1,479008436203
5673;1771959934557,532443;5;1,70204484462738;1,47902035713196
5674;1771959934620,314243;5;1,70208144187927;1,47902619838715
5675;1771959934682,512143;5;1,70215475559235;1,47903788089752
5676;1771959934745,474643;5;1,70222795009613;1,47904980182648
5677;1771959934808,466543;5;1,7023012638092;1,47906148433685
5678;1771959934870,270243;5;1,7023743391037;1,47907340526581
5679;1771959934932,478643;5;1,7024472951889;1,47908508777618
5680;1771959934996,080143;5;1,70252048969269;1,47909700870514
5681;1771959935062,059343;5;1,70259356498718;1,47910869121552
5682;1771959935122,168143;5;1,70266652107239;1,47912049293518
5683;1771959935182,968743;5;1,70268476009369;1,47912335395813
5684;1771959935245,878143;5;1,70275771617889;1,4791351556778
5685;1771959935308,351043;5;1,70283055305481;1,47914695739746
5686;1771959935373,112743;5;1,70292150974274;1,47916150093079
5687;1771959935434,294843;5;1,70299422740936;1,47917306423187
5688;1771959935496,398143;5;1,70306706428528;1,47918486595154
5689;1771959935559,470643;5;1,70313990116119;1,47919654846191
5690;1771959935621,072343;5;1,70321261882782;1,47920823097229
5691;1771959935683,500743;5;1,70324885845184;1,47921419143677
5692;1771959935746,945943;5;1,70332157611847;1,47922575473785
5693;1771959935810,460243;5;1,70339393615723;1,47923743724823
5694;1771959935872,880443;5;1,70346653461456;1,47924900054932
5695;1771959935933,791743;5;1,70353901386261;1,47926068305969
5696;1771959935996,465843;5;1,70361161231995;1,47927224636078
5697;1771959936059,101243;5;1,7036839723587;1,47928392887115
5698;1771959936121,784843;5;1,70372009277344;1,47928965091705
5699;1771959936184,067143;5;1,70379245281219;1,47930145263672
5700;1771959936247,128743;5;1,70386481285095;1,47931289672852
5701;1771959936309,635543;5;1,70393693447113;1,47932457923889
5702;1771959936372,259343;5;1,70400929450989;1,47933602333069
5703;1771959936434,867743;5;1,70408141613007;1,47934758663177
5704;1771959936498,344043;5;1,70415353775024;1,47935914993286
5705;1771959936560,689643;5;1,70422577857971;1,47937083244324
5706;1771959936622,789043;5;1,70426166057587;1,47937655448914
5707;1771959936685,199843;5;1,70433378219604;1,47938799858093
5708;1771959936747,393143;5;1,70440590381622;1,47939956188202
5709;1771959936810,819743;5;1,70447766780853;1,47941100597382
5710;1771959936873,532243;5;1,70454967021942;1,47942245006561
5711;1771959936936,323543;5;1,70462155342102;1,4794340133667
5712;1771959936997,772143;5;1,70469343662262;1,4794454574585
5713;1771959937061,327043;5;1,70476520061493;1,47945702075958
5714;1771959937123,403143;5;1,70480096340179;1,47946274280548
5715;1771959937185,558043;5;1,70487296581268;1,47947418689728
5716;1771959937248,270143;5;1,7049446105957;1,47948563098907
5717;1771959937310,890843;5;1,70501613616943;1,47949707508087
5718;1771959937373,450043;5;1,70508790016174;1,47950851917267
5719;1771959937435,527543;5;1,70515942573547;1,47951984405518
5720;1771959937498,127643;5;1,7052309513092;1,47953128814697
5721;1771959937561,054143;5;1,70530247688293;1,47954261302948
5722;1771959937624,607543;5;1,70537400245667;1,47955405712128
5723;1771959937686,244543;5;1,70540976524353;1,47955977916718
5724;1771959937748,844743;5;1,70548105239868;1,47957122325897
5725;1771959937811,935043;5;1,70555245876312;1,47958254814148
5726;1771959937874,802243;5;1,70562374591827;1,47959399223328
5727;1771959937937,464443;5;1,70569491386414;1,47960519790649
5728;1771959937999,365343;5;1,70576632022858;1,479616522789
5729;1771959938062,962243;5;1,70583748817444;1,47962784767151
5730;1771959938125,152143;5;1,70587301254272;1,47963356971741
5731;1771959938187,260343;5;1,70594418048859;1,47964489459991
5732;1771959938249,622343;5;1,70601534843445;1,47965621948242
5733;1771959938313,437643;5;1,70608639717102;1,47966742515564
5734;1771959938375,185043;5;1,7061573266983;1,47967875003815
5735;1771959938438,641543;5;1,70622837543488;1,47968995571136
5736;1771959938499,984643;5;1,70629930496216;1,47970128059387
5737;1771959938563,158143;5;1,70633471012115;1,47970700263977
5738;1771959938626,013443;5;1,70640575885773;1,4797180891037
5739;1771959938689,303843;5;1,70647656917572;1,47972941398621
5740;1771959938750,830543;5;1,70654737949371;1,47974073886871
5741;1771959938813,215043;5;1,70661818981171;1,47975182533264
5742;1771959938876,132743;5;1,70668876171112;1,47976315021515
5743;1771959938938,660143;5;1,70675933361053;1,47977435588837
5744;1771959939001,510743;5;1,70683002471924;1,47978544235229
5745;1771959939063,451843;5;1,70690071582794;1,47979664802551
5746;1771959939127,115843;5;1,70697128772736;1,47980785369873
5747;1771959939189,214843;5;1,70700657367706;1,47981357574463
5748;1771959939250,662243;5;1,7070769071579;1,47982466220856
5749;1771959939316,138143;5;1,7071475982666;1,47983586788177
5750;1771959939376,143443;5;1,70721793174744;1,47984683513641
5751;1771959939442,082243;5;1,70728838443756;1,47985816001892
5752;1771959939500,942443;5;1,70735859870911;1,47986912727356
5753;1771959939564,375443;5;1,70742905139923;1,47988033294678
5754;1771959939626,922043;5;1,70749938488007;1,47989153862
5755;1771959939689,693343;5;1,70753443241119;1,47989690303802
5756;1771959939756,784643;5;1,70760464668274;1,47990810871124
5757;1771959939816,546643;5;1,707674741745;1,47991907596588
5758;1771959939877,462243;5;1,70774483680725;1,4799302816391
5759;1771959939941,152443;5;1,70781493186951;1,47994124889374
5760;1771959940002,168043;5;1,70788502693176;1,47995245456696
5761;1771959940064,795643;5;1,70795500278473;1,47996342182159
5762;1771959940128,795643;5;1,70799005031586;1,47996890544891
5763;1771959940191,050143;5;1,70805990695953;1,47997987270355
5764;1771959940252,146143;5;1,70812976360321;1,47999107837677
5765;1771959940314,859043;5;1,70819973945618;1,48000204563141
5766;1771959940378,898143;5;1,70826971530914;1,48001313209534
5767;1771959940441,659543;5;1,70833945274353;1,48002409934998
5768;1771959940504,438843;5;1,70840919017792;1,48003494739532
5769;1771959940566,664743;5;1,70847880840302;1,48004603385925
5770;1771959940628,368143;5;1,70851373672485;1,48005139827728
5771;1771959940690,669443;5;1,70858347415924;1,48006248474121
5772;1771959940752,612643;5;1,70865309238434;1,48007345199585
5773;1771959940815,940143;5;1,70872259140015;1,4800843000412
5774;1771959940877,918843;5;1,70879209041595;1,48009538650513
5775;1771959940941,062543;5;1,70886170864105;1,48010623455048
5776;1771959941003,430243;5;1,70893108844757;1,48011720180511
5777;1771959941065,995043;5;1,70900046825409;1,48012804985046
5778;1771959941128,356543;5;1,70903515815735;1,48013353347778
5779;1771959941190,653343;5;1,70910453796387;1,48014438152313
5780;1771959941253,033443;5;1,70917391777039;1,48015546798706
5781;1771959941315,610543;5;1,7092432975769;1,48016619682312
5782;1771959941378,591743;5;1,70931255817413;1,48017716407776
5783;1771959941441,358343;5;1,70938169956207;1,48018789291382
5784;1771959941503,263043;5;1,7094509601593;1,48019874095917
5785;1771959941566,517643;5;1,70951998233795;1,48020958900452
5786;1771959941628,522943;5;1,70955443382263;1,48021507263184
5787;1771959941690,989743;5;1,70962369441986;1,48022592067719
5788;1771959941753,880443;5;1,70969271659851;1,48023664951324
5789;1771959941816,535843;5;1,70976173877716;1,48024749755859
5790;1771959941879,961943;5;1,70983052253723;1,48025846481323
5791;1771959941941,449643;5;1,70989954471588;1,48026919364929
5792;1771959942004,072943;5;1,70996844768524;1,48027992248535
5793;1771959942067,054243;5;1,71003723144531;1,4802907705307
5794;1771959942130,083143;5;1,71010613441467;1,48030149936676
5795;1771959942192,138043;5;1,71017479896545;1,48031222820282
5796;1771959942254,307043;5;1,71020925045013;1,48031759262085
5797;1771959942317,262443;5;1,71027791500092;1,48032832145691
5798;1771959942380,362943;5;1,7103465795517;1,48033905029297
5799;1771959942442,639143;5;1,71041524410248;1,48034977912903
5800;1771959942509,230743;5;1,71048378944397;1,48036050796509
5801;1771959942575,747143;5;1,71055245399475;1,48037123680115
5802;1771959942632,826043;5;1,71062088012695;1,48038196563721
5803;1771959942695,377043;5;1,71065509319305;1,48038744926453
5804;1771959942757,982243;5;1,71072351932526;1,4803980588913
5805;1771959942821,997443;5;1,71079194545746;1,48040878772736
5806;1771959942881,848843;5;1,71086037158966;1,48041939735413
5807;1771959942944,461043;5;1,71092867851257;1,48043012619019
5808;1771959943005,813743;5;1,71099698543549;1,48044061660767
5809;1771959943068,630943;5;1,71106517314911;1,48045122623444
5810;1771959943133,631443;5;1,71113359928131;1,4804619550705
5811;1771959943194,496543;5;1,71120166778564;1,48047256469727
5812;1771959943256,570343;5;1,71123564243317;1,48047804832458
5813;1771959943318,782243;5;1,71130383014679;1,48048841953278
5814;1771959943383,727243;5;1,71137189865112;1,48049914836884
5815;1771959943443,985243;5;1,71143996715546;1,48050975799561
5816;1771959943506,916043;5;1,71150803565979;1,48052036762238
5817;1771959943570,469143;5;1,71157586574554;1,48053097724915
5818;1771959943663,103043;5;1,71164393424988;1,48054146766663
5819;1771959943698,752343;5;1,7116779088974;1,48054683208466
5820;1771959943757,915843;5;1,71174585819244;1,48055744171143
5821;1771959943819,099643;5;1,71181356906891;1,48056781291962
5822;1771959943882,484643;5;1,71188139915466;1,48057842254639
5823;1771959943944,835743;5;1,71194911003113;1,48058891296387
5824;1771959944007,557843;5;1,71201694011688;1,48059940338135
5825;1771959944070,599743;5;1,71208465099335;1,48061001300812
5826;1771959944132,705843;5;1,71211850643158;1,48061537742615
5827;1771959944199,608443;5;1,71218609809875;1,48062574863434
5828;1771959944283,723743;5;1,71228742599487;1,48064148426056
5829;1771959944323,550243;5;1,71232116222382;1,48064684867859
5830;1771959944388,474843;5;1,71238887310028;1,48065721988678
5831;1771959944449,940743;5;1,71245622634888;1,48066771030426
5832;1771959944513,113843;5;1,71253204345703;1,48067939281464
5833;1771959944575,682143;5;1,71259951591492;1,48068988323212
5834;1771959944639,173543;5;1,71266686916351;1,48070025444031
5835;1771959944701,622043;5;1,71273410320282;1,48071074485779
5836;1771959944763,746243;5;1,71276772022247;1,48071587085724
5837;1771959944827,143243;5;1,71283519268036;1,48072648048401
5838;1771959944887,835143;5;1,71290242671967;1,48073673248291
5839;1771959944950,644143;5;1,71296942234039;1,4807471036911
5840;1771959945023,382543;5;1,7130366563797;1,48075771331787
5841;1771959945077,114243;5;1,71310365200043;1,48076796531677
5842;1771959945139,140543;5;1,71317076683044;1,48077845573425
5843;1771959945202,817843;5;1,71323788166046;1,48078870773315
5844;1771959945263,909943;5;1,71327149868011;1,4807938337326
5845;1771959945328,694843;5;1,71333825588226;1,4808042049408
5846;1771959945388,682643;5;1,71340537071228;1,48081457614899
5847;1771959945451,624843;5;1,71347224712372;1,48082494735718
5848;1771959945513,820443;5;1,71353912353516;1,48083519935608
5849;1771959945575,704343;5;1,71360599994659;1,48084568977356
5850;1771959945638,440243;5;1,71367275714874;1,48085582256317
5851;1771959945701,353943;5;1,71370613574982;1,48086106777191
5852;1771959945763,916843;5;1,71377289295197;1,4808714389801
5853;1771959945826,065643;5;1,71383953094482;1,48088157176971
5854;1771959945888,584343;5;1,71390616893768;1,48089182376862
5855;1771959945951,413643;5;1,71397280693054;1,48090219497681
5856;1771959946013,772043;5;1,7140394449234;1,48091244697571
5857;1771959946076,306543;5;1,71410596370697;1,48092257976532
5858;1771959946139,288943;5;1,71417248249054;1,48093295097351
5859;1771959946201,641143;5;1,71423900127411;1,48094308376312
5860;1771959946264,574443;5;1,7142721414566;1,48094832897186
5861;1771959946327,019443;5;1,71433866024017;1,48095846176147
5862;1771959946389,611643;5;1,71440494060516;1,48096871376038
5863;1771959946452,337943;5;1,71447122097015;1,48097896575928
5864;1771959946514,924543;5;1,71453762054443;1,48098909854889
5865;1771959946577,461943;5;1,71460402011871;1,48099946975708
5866;1771959946639,764243;5;1,71467006206512;1,48100960254669
5867;1771959946702,970943;5;1,71470320224762;1,48101460933685
5868;1771959946767,978343;5;1,71476936340332;1,48102474212646
5869;1771959946827,459343;5;1,71483552455902;1,48103487491608
5870;1771959946889,948143;5;1,71491813659668;1,48104763031006
5871;1771959946953,344443;5;1,71496760845184;1,48105525970459
5872;1771959947015,404243;5;1,71503388881683;1,4810653924942
5873;1771959947077,588243;5;1,71509981155396;1,48107552528381
5874;1771959947140,231343;5;1,71516561508179;1,48108565807343
5875;1771959947203,993143;5;1,7152316570282;1,48109567165375
5876;1771959947265,528043;5;1,71526455879211;1,48110067844391
5877;1771959947329,906643;5;1,71533048152924;1,48111081123352
5878;1771959947391,154343;5;1,71539628505707;1,48112106323242
5879;1771959947453,694943;5;1,7154620885849;1,48113107681274
5880;1771959947516,687243;5;1,71552777290344;1,48114120960236
5881;1771959947578,253143;5;1,71559357643127;1,48115122318268
5882;1771959947640,526343;5;1,71565914154053;1,48116135597229
5883;1771959947703,209043;5;1,71572482585907;1,48117136955261
5884;1771959947765,954743;5;1,71579039096832;1,48118138313293
5885;1771959947829,057243;5;1,71582305431366;1,4811863899231
5886;1771959947890,801443;5;1,7158887386322;1,48119640350342
5887;1771959947954,357943;5;1,71595418453217;1,48120641708374
5888;1771959948016,028043;5;1,71601963043213;1,48121643066406
5889;1771959948079,079543;5;1,71608507633209;1,48122644424438
5890;1771959948141,272643;5;1,71615052223206;1,48123645782471
5891;1771959948204,260543;5;1,71621584892273;1,48124635219574
5892;1771959948266,866543;5;1,71628129482269;1,48125636577606
5893;1771959948330,523943;5;1,71634650230408;1,48126637935638
5894;1771959948392,951643;5;1,7163792848587;1,48127138614655
5895;1771959948454,326843;5;1,7164443731308;1,48128139972687
5896;1771959948516,744343;5;1,71650958061218;1,4812912940979
5897;1771959948580,830343;5;1,71657466888428;1,48130130767822
5898;1771959948642,105743;5;1,71663975715637;1,48131108283997
5899;1771959948704,965843;5;1,71670484542847;1,481320977211
5900;1771959948767,546543;5;1,71676993370056;1,48133099079132
5901;1771959948831,573243;5;1,71683502197266;1,48134088516235
5902;1771959948892,523043;5;1,71686732769012;1,48134589195251
5903;1771959948955,203143;5;1,71693253517151;1,48135578632355
5904;1771959949017,164643;5;1,71699738502502;1,48136568069458
5905;1771959949080,169443;5;1,71706235408783;1,48137545585632
5906;1771959949142,918043;5;1,71712708473206;1,48138535022736
5907;1771959949206,095443;5;1,71719193458557;1,48139524459839
5908;1771959949268,336843;5;1,7172566652298;1,48140513896942
5909;1771959949330,650443;5;1,71732139587402;1,48141503334045
5910;1771959949392,495143;5;1,71735370159149;1,48141980171204
5911;1771959949455,283643;5;1,71741855144501;1,48142969608307
